,scores
3558,999706.0
3559,999750.0
3560,999055.0
3561,999394.0
3562,998817.0
3563,999601.0
3564,999720.0
3565,-2834.0
3566,999571.0
3567,999755.0
3568,999627.0
3569,998283.0
3570,998983.0
3571,999755.0
3572,999222.0
3573,998635.0
3574,999470.0
3575,999776.0
3576,999670.0
3577,998173.0
3578,999649.0
3579,997998.0
3580,-2800.0
3581,999749.0
3582,998865.0
3583,-237.0
3584,999766.0
3585,999693.0
3586,998978.0
3587,998989.0
3588,999351.0
3589,999776.0
3590,999750.0
3591,998792.0
3592,998509.0
3593,998978.0
3594,997572.0
3595,998440.0
3596,999104.0
3597,998178.0
3598,998986.0
3599,998908.0
3600,999741.0
3601,999660.0
3602,998815.0
3603,998866.0
3604,998635.0
3605,998362.0
3606,998005.0
3607,998804.0
3608,999504.0
3609,999814.0
3610,999692.0
3611,999738.0
3612,999681.0
3613,998626.0
3614,998894.0
3615,999435.0
3616,999664.0
3617,999777.0
3618,999443.0
3619,999744.0
3620,998600.0
3621,999753.0
3622,999755.0
3623,998656.0
3624,999707.0
3625,999488.0
3626,998568.0
3627,999324.0
3628,998953.0
3629,999731.0
3630,998935.0
3631,998618.0
3632,998223.0
3633,-2362.0
3634,998303.0
3635,998796.0
3636,998383.0
3637,999790.0
3638,998432.0
3639,999748.0
3640,999749.0
3641,999734.0
3642,-383.0
3643,998166.0
3644,998929.0
3645,998579.0
3646,998973.0
3647,999769.0
3648,999715.0
3649,-2530.0
3650,999663.0
3651,999508.0
3652,999738.0
3653,999779.0
3654,-2724.0
3655,998810.0
3656,998817.0
3657,998523.0
3658,999735.0
3659,-2434.0
3660,998460.0
3661,999748.0
3662,999783.0
3663,998327.0
3664,-1379.0
3665,998411.0
3666,999778.0
3667,999756.0
3668,999786.0
3669,999754.0
3670,-2722.0
3671,998481.0
3672,999776.0
3673,998334.0
3674,999773.0
3675,998932.0
3676,998803.0
3677,999159.0
3678,999657.0
3679,998157.0
3680,999789.0
3681,997970.0
3682,998404.0
3683,999734.0
3684,998250.0
3685,998397.0
3686,999776.0
3687,998854.0
3688,999741.0
3689,998967.0
3690,999636.0
3691,999788.0
3692,999679.0
3693,-1786.0
3694,999769.0
3695,999557.0
3696,998768.0
3697,999762.0
3698,999708.0
3699,999717.0
3700,999783.0
3701,-1528.0
3702,999319.0
3703,998754.0
3704,999721.0
3705,999692.0
3706,998516.0
3707,999783.0
3708,998930.0
3709,999762.0
3710,998512.0
3711,998753.0
3712,998378.0
3713,999718.0
3714,999755.0
3715,998557.0
3716,998600.0
3717,999765.0
3718,998754.0
3719,998917.0
3720,999762.0
3721,999758.0
3722,999739.0
3723,998376.0
3724,999786.0
3725,-2816.0
3726,999769.0
3727,999724.0
3728,999045.0
3729,999606.0
3730,998180.0
3731,999760.0
3732,999755.0
3733,998334.0
3734,999678.0
3735,998406.0
3736,998537.0
3737,998600.0
3738,999102.0
3739,999755.0
3740,998281.0
3741,999769.0
3742,999786.0
3743,998694.0
3744,999561.0
3745,999661.0
3746,999716.0
3747,998460.0
3748,998887.0
3749,999776.0
3750,998621.0
3751,999057.0
3752,999769.0
3753,999769.0
3754,999714.0
3755,998254.0
3756,999776.0
3757,999054.0
3758,999041.0
3759,999783.0
3760,999741.0
3761,999790.0
3762,998598.0
3763,998715.0
3764,999776.0
3765,999762.0
3766,998600.0
3767,999367.0
3768,998306.0
3769,999776.0
3770,998446.0
3771,998407.0
3772,999077.0
3773,998215.0
3774,998677.0
3775,999739.0
3776,999762.0
3777,998908.0
3778,998982.0
3779,999713.0
3780,999382.0
3781,998642.0
3782,999748.0
3783,998278.0
3784,999550.0
3785,998887.0
3786,-2890.0
3787,998636.0
3788,998250.0
3789,998873.0
3790,999741.0
3791,998487.0
3792,999396.0
3793,998691.0
3794,-2800.0
3795,999104.0
3796,998383.0
3797,997371.0
3798,-2800.0
3799,998423.0
3800,999778.0
3801,999764.0
3802,999783.0
3803,998347.0
3804,999670.0
3805,998908.0
3806,998183.0
3807,998767.0
3808,998663.0
3809,998838.0
3810,998859.0
3811,998397.0
3812,999748.0
3813,999665.0
3814,-703.0
3815,-2840.0
3816,-2764.0
3817,998565.0
3818,999676.0
3819,999755.0
3820,999727.0
3821,998773.0
3822,999722.0
3823,998684.0
3824,999748.0
3825,998665.0
3826,998924.0
3827,999068.0
3828,999670.0
3829,998376.0
3830,998285.0
3831,999442.0
3832,998334.0
3833,999598.0
3834,999675.0
3835,999769.0
3836,998245.0
3837,998466.0
3838,999104.0
3839,999776.0
3840,998237.0
3841,999742.0
3842,999756.0
3843,999683.0
3844,999774.0
3845,998912.0
3846,999616.0
3847,998609.0
3848,998908.0
3849,998271.0
3850,999726.0
3851,999753.0
3852,998901.0
3853,998544.0
3854,999769.0
3855,999762.0
3856,999776.0
3857,998530.0
3858,999694.0
3859,998360.0
3860,999193.0
3861,998323.0
3862,998695.0
3863,998742.0
3864,998436.0
3865,999728.0
3866,998991.0
3867,998733.0
3868,998355.0
3869,998684.0
3870,998754.0
3871,999563.0
3872,999034.0
3873,998409.0
3874,999757.0
3875,999781.0
3876,999064.0
3877,-2788.0
3878,999748.0
3879,999171.0
3880,998777.0
3881,999797.0
3882,998789.0
3883,999048.0
3884,999748.0
3885,998572.0
3886,999763.0
3887,998348.0
3888,998781.0
3889,999685.0
3890,998936.0
3891,998684.0
3892,999783.0
3893,998306.0
3894,999776.0
3895,999241.0
3896,998181.0
3897,999017.0
3898,999201.0
3899,998621.0
3900,998446.0
3901,998477.0
3902,999704.0
3903,999113.0
3904,998316.0
3905,999402.0
3906,998698.0
3907,998645.0
3908,998915.0
3909,998935.0
3910,999769.0
3911,999666.0
3912,999727.0
3913,998508.0
3914,998574.0
3915,998488.0
3916,999776.0
3917,999409.0
3918,998565.0
3919,998419.0
3920,999748.0
3921,-2842.0
3922,999769.0
3923,999765.0
3924,998693.0
3925,998740.0
3926,998929.0
3927,999403.0
3928,998488.0
3929,999685.0
3930,998509.0
3931,998803.0
3932,998759.0
3933,998782.0
3934,999097.0
3935,999783.0
3936,998683.0
3937,998152.0
3938,998985.0
3939,999510.0
3940,998523.0
3941,998872.0
3942,998591.0
3943,998572.0
3944,998809.0
3945,999583.0
3946,999783.0
3947,998690.0
3948,998963.0
3949,999111.0
3950,999748.0
3951,999706.0
3952,999748.0
3953,998824.0
3954,998269.0
3955,998586.0
3956,998794.0
3957,999008.0
3958,-2386.0
3959,999765.0
3960,999466.0
3961,998759.0
3962,998614.0
3963,998656.0
3964,999758.0
3965,-2752.0
3966,998280.0
3967,998782.0
3968,998643.0
3969,999005.0
3970,998881.0
3971,-2790.0
3972,999693.0
3973,998955.0
3974,999687.0
3975,998066.0
3976,999003.0
3977,999760.0
3978,999684.0
3979,998509.0
3980,999702.0
3981,999745.0
3982,999507.0
3983,999762.0
3984,999750.0
3985,998572.0
3986,998726.0
3987,998985.0
3988,999769.0
3989,998649.0
3990,999741.0
3991,998649.0
3992,998817.0
3993,999782.0
3994,998530.0
3995,998929.0
3996,999668.0
3997,998203.0
3998,999117.0
3999,999778.0
4000,999710.0
4001,998500.0
4002,998118.0
4003,999311.0
4004,998774.0
4005,999289.0
4006,998740.0
4007,998285.0
4008,999575.0
4009,999790.0
4010,999754.0
4011,998697.0
4012,999755.0
4013,999020.0
4014,998707.0
4015,999769.0
4016,998516.0
4017,999734.0
4018,998477.0
4019,999762.0
4020,999707.0
4021,998943.0
4022,998288.0
4023,998293.0
4024,999130.0
4025,998761.0
4026,999750.0
4027,999426.0
4028,997837.0
4029,999783.0
4030,998516.0
4031,999732.0
4032,998849.0
4033,998698.0
4034,-2662.0
4035,998376.0
4036,999519.0
4037,998488.0
4038,999664.0
4039,999790.0
4040,999762.0
4041,998061.0
4042,998110.0
4043,999776.0
4044,998747.0
4045,999769.0
4046,999617.0
4047,998257.0
4048,999571.0
4049,998628.0
4050,999108.0
4051,999776.0
4052,999773.0
4053,999622.0
4054,998446.0
4055,999718.0
4056,999763.0
4057,999368.0
4058,999783.0
4059,998754.0
4060,997763.0
4061,998502.0
4062,999762.0
4063,999760.0
4064,999372.0
4065,998922.0
4066,998467.0
4067,998605.0
4068,999755.0
4069,999566.0
4070,999780.0
4071,998677.0
4072,-831.0
4073,999748.0
4074,999193.0
4075,-2776.0
4076,999375.0
4077,999776.0
4078,999769.0
4079,997958.0
4080,999758.0
4081,998803.0
4082,998905.0
4083,999664.0
4084,999783.0
4085,998661.0
4086,999261.0
4087,999734.0
4088,999764.0
4089,998532.0
4090,999147.0
4091,998776.0
4092,999255.0
4093,999422.0
4094,999027.0
4095,999783.0
4096,999786.0
4097,998872.0
4098,999748.0
4099,998992.0
4100,998936.0
4101,999076.0
4102,998533.0
4103,998726.0
4104,999776.0
4105,998740.0
4106,999565.0
4107,998663.0
4108,998784.0
4109,999055.0
4110,999193.0
4111,998553.0
4112,999732.0
4113,999408.0
4114,998810.0
4115,999647.0
4116,998908.0
4117,-2716.0
4118,998754.0
4119,998019.0
4120,999409.0
4121,999319.0
4122,999706.0
4123,999678.0
4124,998126.0
4125,998467.0
4126,998348.0
4127,998918.0
4128,999459.0
4129,999333.0
4130,998345.0
4131,998976.0
4132,999741.0
4133,-2800.0
4134,999197.0
4135,998474.0
4136,999056.0
4137,999758.0
4138,998692.0
4139,998484.0
4140,999034.0
4141,999762.0
4142,998222.0
4143,999654.0
4144,998467.0
4145,999727.0
4146,999727.0
4147,998579.0
4148,998991.0
4149,998874.0
4150,998855.0
4151,999708.0
4152,998964.0
4153,998740.0
4154,998008.0
4155,998514.0
4156,998733.0
4157,998737.0
4158,999710.0
4159,999741.0
4160,999758.0
4161,999289.0
4162,999706.0
4163,999710.0
4164,999466.0
4165,998444.0
4166,998876.0
4167,999699.0
4168,998537.0
4169,999769.0
4170,-2792.0
4171,997243.0
4172,999728.0
4173,999131.0
4174,999714.0
4175,999115.0
4176,999611.0
4177,999657.0
4178,998264.0
4179,999754.0
4180,999741.0
4181,-2532.0
4182,998964.0
4183,999381.0
4184,998545.0
4185,998572.0
4186,998805.0
4187,999776.0
4188,998796.0
4189,999762.0
4190,998831.0
4191,999776.0
4192,998691.0
4193,998593.0
4194,998846.0
4195,999755.0
4196,998425.0
4197,998504.0
4198,999681.0
4199,998824.0
4200,998542.0
4201,999634.0
4202,999727.0
4203,999055.0
4204,998735.0
4205,999200.0
4206,999755.0
4207,998092.0
4208,998558.0
4209,999762.0
4210,-2536.0
4211,998607.0
4212,999503.0
4213,998649.0
4214,999691.0
4215,998860.0
4216,998715.0
4217,998460.0
4218,998784.0
4219,998663.0
4220,998747.0
4221,-2800.0
4222,998488.0
4223,999620.0
4224,998418.0
4225,999706.0
4226,999261.0
4227,999618.0
4228,998369.0
4229,999742.0
4230,998592.0
4231,998747.0
4232,999662.0
4233,999761.0
4234,998278.0
4235,999769.0
4236,999790.0
4237,999708.0
4238,998509.0
4239,999734.0
4240,999769.0
4241,999706.0
4242,997953.0
4243,999727.0
4244,998129.0
4245,999746.0
4246,999707.0
4247,999285.0
4248,998726.0
4249,998607.0
4250,999734.0
4251,999727.0
4252,999786.0
4253,-1636.0
4254,997367.0
4255,999700.0
4256,999666.0
4257,998887.0
4258,998211.0
4259,999664.0
4260,999454.0
4261,999160.0
4262,999790.0
4263,999528.0
4264,999416.0
4265,998964.0
4266,998882.0
4267,999720.0
4268,998506.0
4269,999775.0
4270,998770.0
4271,999794.0
4272,999762.0
4273,999586.0
4274,999734.0
4275,999755.0
4276,998621.0
4277,998845.0
4278,998903.0
4279,998929.0
4280,999743.0
4281,997687.0
4282,998355.0
4283,998581.0
4284,998565.0
4285,998915.0
4286,998410.0
4287,-585.0
4288,998565.0
4289,999776.0
4290,998367.0
4291,999748.0
4292,998420.0
4293,999487.0
4294,999730.0
4295,998283.0
4296,999727.0
4297,999769.0
4298,998553.0
4299,998517.0
4300,998390.0
4301,998660.0
4302,999579.0
4303,998593.0
4304,999783.0
4305,999721.0
4306,998152.0
4307,998866.0
4308,999437.0
4309,998639.0
4310,999742.0
4311,998530.0
4312,999679.0
4313,999443.0
4314,-2712.0
4315,999326.0
4316,998594.0
4317,999749.0
4318,998763.0
4319,998316.0
4320,997792.0
4321,999769.0
4322,999341.0
4323,999522.0
4324,999783.0
4325,998712.0
4326,998187.0
4327,997859.0
4328,999111.0
4329,999606.0
4330,998084.0
4331,999769.0
4332,998541.0
4333,999748.0
4334,-1488.0
4335,999473.0
4336,998673.0
4337,999486.0
4338,998972.0
4339,-2804.0
4340,998764.0
4341,998936.0
4342,998711.0
4343,999566.0
4344,999762.0
4345,998781.0
4346,999282.0
4347,998530.0
4348,999763.0
4349,999762.0
4350,999762.0
4351,999781.0
4352,-2761.0
4353,998876.0
4354,-966.0
4355,998747.0
4356,999670.0
4357,999573.0
4358,999755.0
4359,998103.0
4360,998390.0
4361,999780.0
4362,998180.0
4363,998686.0
4364,998586.0
4365,998383.0
4366,998523.0
4367,999737.0
4368,999776.0
4369,998777.0
4370,998481.0
4371,998999.0
4372,999664.0
4373,999306.0
4374,-2840.0
4375,999592.0
4376,999790.0
4377,999790.0
4378,998795.0
4379,999769.0
4380,998985.0
4381,999561.0
4382,999762.0
4383,999274.0
4384,998449.0
4385,998761.0
4386,999694.0
4387,-383.0
4388,998488.0
4389,999578.0
4390,-698.0
4391,999713.0
4392,999783.0
4393,999634.0
4394,-248.0
4395,999743.0
4396,999604.0
4397,999783.0
4398,999014.0
4399,998894.0
4400,999783.0
4401,998747.0
4402,-2814.0
4403,998595.0
4404,998641.0
4405,998890.0
4406,998747.0
4407,-2252.0
4408,998536.0
4409,999444.0
4410,999723.0
4411,999727.0
4412,998661.0
4413,998775.0
4414,998502.0
4415,998621.0
4416,998794.0
4417,998642.0
4418,998458.0
4419,998383.0
4420,998407.0
4421,999790.0
4422,999097.0
4423,999556.0
4424,999764.0
4425,999702.0
4426,998858.0
4427,998466.0
4428,999783.0
4429,999767.0
4430,998574.0
4431,998635.0
4432,999725.0
4433,998978.0
4434,999769.0
4435,999206.0
4436,997948.0
4437,999724.0
4438,998579.0
4439,998603.0
4440,999690.0
4441,999725.0
4442,999769.0
4443,998698.0
4444,999558.0
4445,998397.0
4446,998894.0
4447,998936.0
4448,998404.0
4449,999769.0
4450,998446.0
4451,998428.0
4452,-345.0
4453,999568.0
4454,999007.0
4455,999697.0
4456,998628.0
4457,999671.0
4458,999790.0
4459,998999.0
4460,999755.0
4461,999769.0
4462,999692.0
4463,999528.0
4464,999772.0
4465,998831.0
4466,999160.0
4467,998990.0
4468,999369.0
4469,998671.0
4470,999739.0
4471,998572.0
4472,999776.0
4473,999712.0
4474,998525.0
4475,998488.0
4476,999757.0
4477,998756.0
4478,999345.0
4479,998607.0
4480,-2734.0
4481,998712.0
4482,998950.0
4483,999769.0
4484,999389.0
4485,998312.0
4486,998249.0
4487,999746.0
4488,999692.0
4489,999783.0
4490,998873.0
4491,999760.0
4492,998607.0
4493,999739.0
4494,998670.0
4495,999776.0
4496,999776.0
4497,999762.0
4498,998558.0
4499,999627.0
4500,998696.0
4501,999704.0
4502,998936.0
4503,999014.0
4504,999756.0
4505,-359.0
4506,999507.0
4507,998675.0
4508,998971.0
4509,998825.0
4510,999706.0
4511,999471.0
4512,999708.0
4513,999790.0
4514,999768.0
4515,999686.0
4516,999653.0
4517,999729.0
4518,998514.0
4519,998412.0
4520,998754.0
4521,999748.0
4522,999069.0
4523,-2818.0
4524,-532.0
4525,-617.0
4526,999755.0
4527,998542.0
4528,999381.0
4529,-596.0
4530,999695.0
4531,999769.0
4532,999723.0
4533,998608.0
4534,999761.0
4535,999719.0
4536,998887.0
4537,999778.0
4538,999720.0
4539,999790.0
4540,998991.0
4541,999769.0
4542,999704.0
4543,999773.0
4544,-325.0
4545,999748.0
4546,999567.0
4547,998754.0
4548,999237.0
4549,999424.0
4550,999776.0
4551,999637.0
4552,998859.0
4553,999774.0
4554,-2800.0
4555,999762.0
4556,999361.0
4557,998698.0
4558,998810.0
4559,999696.0
4560,999776.0
4561,998894.0
4562,999776.0
4563,998401.0
4564,998738.0
4565,999699.0
4566,999755.0
4567,999783.0
4568,998677.0
4569,998632.0
4570,999494.0
4571,999569.0
4572,998124.0
4573,998684.0
4574,999797.0
4575,998684.0
4576,998815.0
4577,999298.0
4578,998607.0
4579,999754.0
4580,998238.0
4581,999463.0
4582,-2780.0
4583,999714.0
4584,998288.0
4585,999654.0
4586,999797.0
4587,998680.0
4588,998635.0
4589,999690.0
4590,999145.0
4591,998383.0
4592,999731.0
4593,998340.0
4594,999012.0
4595,998488.0
4596,999762.0
4597,999025.0
4598,999788.0
4599,999783.0
4600,-2888.0
4601,999617.0
4602,999769.0
4603,998269.0
4604,998761.0
4605,999783.0
4606,999790.0
4607,998796.0
4608,999186.0
4609,999790.0
4610,999744.0
4611,998718.0
4612,999718.0
4613,999556.0
4614,998481.0
4615,998814.0
4616,998976.0
4617,999698.0
4618,999732.0
4619,999754.0
4620,998509.0
4621,999609.0
4622,999776.0
4623,999626.0
4624,999006.0
4625,999774.0
4626,999776.0
4627,999439.0
4628,999762.0
4629,998509.0
4630,997466.0
4631,998404.0
4632,998649.0
4633,998481.0
4634,999727.0
4635,998985.0
4636,998761.0
4637,998927.0
4638,998614.0
4639,999783.0
4640,998180.0
4641,998638.0
4642,998992.0
4643,998743.0
4644,998780.0
4645,998992.0
4646,999762.0
4647,999734.0
4648,999652.0
4649,998595.0
4650,999403.0
4651,999768.0
4652,998670.0
4653,998894.0
4654,999458.0
4655,998840.0
4656,999776.0
4657,998166.0
4658,998341.0
4659,998573.0
4660,998173.0
4661,-2842.0
4662,999748.0
4663,998852.0
4664,-2642.0
4665,998943.0
4666,999217.0
4667,999722.0
4668,999440.0
4669,998390.0
4670,999776.0
4671,999783.0
4672,999760.0
4673,998083.0
4674,998614.0
4675,998998.0
4676,999486.0
4677,-744.0
4678,998294.0
4679,998600.0
4680,998773.0
4681,998907.0
4682,999759.0
4683,998176.0
4684,999130.0
4685,998726.0
4686,999783.0
4687,999768.0
4688,999738.0
4689,999411.0
4690,999768.0
4691,999769.0
4692,998645.0
4693,997991.0
4694,998320.0
4695,999745.0
4696,999746.0
4697,999501.0
4698,998263.0
4699,999664.0
4700,998502.0
4701,999079.0
4702,999720.0
4703,999154.0
4704,998593.0
4705,998943.0
4706,998809.0
4707,999363.0
4708,999521.0
4709,999784.0
4710,999671.0
4711,999740.0
4712,999776.0
4713,999723.0
4714,999758.0
4715,999639.0
4716,998762.0
4717,999797.0
4718,998887.0
4719,998985.0
4720,998874.0
4721,999776.0
4722,998544.0
4723,-583.0
4724,998969.0
4725,998712.0
4726,998466.0
4727,998634.0
4728,999783.0
4729,998635.0
4730,999732.0
4731,-2614.0
4732,999673.0
4733,999601.0
4734,999354.0
4735,998453.0
4736,999735.0
4737,999760.0
4738,999779.0
4739,999775.0
4740,-2764.0
4741,999256.0
4742,999769.0
4743,999776.0
4744,999776.0
4745,999752.0
4746,999764.0
4747,998853.0
4748,998579.0
4749,999739.0
4750,998621.0
4751,998558.0
4752,998716.0
4753,998915.0
4754,998635.0
4755,999655.0
4756,998688.0
4757,999734.0
4758,998439.0
4759,999138.0
4760,999564.0
4761,998720.0
4762,999638.0
4763,998607.0
4764,997856.0
4765,999762.0
4766,998658.0
4767,999741.0
4768,998796.0
4769,999769.0
4770,999757.0
4771,999695.0
4772,999165.0
4773,999667.0
4774,999247.0
4775,998523.0
4776,999163.0
4777,999776.0
4778,998458.0
4779,999762.0
4780,999790.0
4781,999762.0
4782,999755.0
4783,999543.0
4784,998999.0
4785,998956.0
4786,998932.0
4787,999650.0
4788,999132.0
4789,999638.0
4790,999635.0
4791,999537.0
4792,999700.0
4793,998293.0
4794,999068.0
4795,998959.0
4796,999783.0
4797,999766.0
4798,999752.0
4799,999790.0
4800,999444.0
4801,998499.0
4802,998630.0
4803,998783.0
4804,998575.0
4805,998887.0
4806,998586.0
4807,998964.0
4808,998999.0
4809,998859.0
4810,998962.0
4811,999745.0
4812,999006.0
4813,999013.0
4814,-2710.0
4815,999688.0
4816,998264.0
4817,997501.0
4818,998137.0
4819,999487.0
4820,999705.0
4821,999396.0
4822,999762.0
4823,999775.0
4824,999421.0
4825,998805.0
4826,999748.0
4827,998866.0
4828,999755.0
4829,998571.0
4830,998943.0
4831,999699.0
4832,998705.0
4833,999535.0
4834,999091.0
4835,998698.0
4836,999755.0
4837,998196.0
4838,-653.0
4839,999704.0
4840,998537.0
4841,999769.0
4842,999755.0
4843,998313.0
4844,999388.0
4845,999776.0
4846,998425.0
4847,999783.0
4848,-2800.0
4849,999590.0
4850,-2900.0
4851,-2820.0
4852,998173.0
4853,998852.0
4854,999754.0
4855,999744.0
4856,999748.0
4857,998672.0
4858,999132.0
4859,999552.0
4860,999734.0
4861,998620.0
4862,999723.0
4863,998992.0
4864,999751.0
4865,998436.0
4866,999776.0
4867,998383.0
4868,999706.0
4869,998410.0
4870,999229.0
4871,998305.0
4872,-2800.0
4873,999759.0
4874,999620.0
4875,998662.0
4876,999783.0
4877,998681.0
4878,998731.0
4879,999776.0
4880,999289.0
4881,999374.0
4882,998628.0
4883,999776.0
4884,998873.0
4885,998435.0
4886,999034.0
4887,999304.0
4888,999304.0
4889,999706.0
4890,998909.0
4891,999068.0
4892,998642.0
4893,999790.0
4894,998460.0
4895,999748.0
4896,998857.0
4897,998729.0
4898,998992.0
4899,998374.0
4900,998320.0
4901,999379.0
4902,999735.0
4903,999427.0
4904,998054.0
4905,999180.0
4906,998530.0
4907,999678.0
4908,999755.0
4909,999655.0
4910,998498.0
4911,999755.0
4912,998306.0
4913,998943.0
4914,998920.0
4915,998810.0
4916,999514.0
4917,999762.0
4918,999076.0
4919,998775.0
4920,-3046.0
4921,998425.0
4922,999053.0
4923,998901.0
4924,999658.0
4925,999776.0
4926,999049.0
4927,998288.0
4928,-2574.0
4929,999735.0
4930,998754.0
4931,999733.0
4932,999110.0
4933,999761.0
4934,998971.0
4935,999542.0
4936,999054.0
4937,997893.0
4938,999637.0
4939,998446.0
4940,998887.0
4941,999748.0
4942,997858.0
4943,999713.0
4944,998831.0
4945,999751.0
4946,998918.0
4947,998992.0
4948,999528.0
4949,997998.0
4950,999755.0
4951,999705.0
4952,999314.0
4953,997605.0
4954,999694.0
4955,999769.0
4956,998495.0
4957,-2578.0
4958,998782.0
4959,999210.0
4960,998572.0
4961,998304.0
4962,998970.0
4963,998626.0
4964,999076.0
4965,999585.0
4966,999758.0
4967,998970.0
4968,998335.0
4969,998964.0
4970,998943.0
4971,998859.0
4972,999755.0
4973,998505.0
4974,998978.0
4975,999783.0
4976,998404.0
4977,999637.0
4978,999730.0
4979,998968.0
4980,999455.0
4981,998971.0
4982,999780.0
4983,999769.0
4984,999746.0
4985,998579.0
4986,-872.0
4987,999727.0
4988,998689.0
4989,998936.0
4990,997706.0
4991,999783.0
4992,998726.0
4993,999783.0
4994,999687.0
4995,998845.0
4996,998439.0
4997,999730.0
4998,999172.0
4999,-740.0
5000,998803.0
5001,999754.0
5002,999044.0
5003,998223.0
5004,999783.0
5005,998471.0
5006,999783.0
5007,999326.0
5008,998212.0
5009,998744.0
5010,998500.0
5011,998985.0
5012,998579.0
5013,999790.0
5014,999749.0
5015,999702.0
5016,998705.0
5017,998646.0
5018,998716.0
5019,999116.0
5020,998859.0
5021,998992.0
5022,998327.0
5023,999340.0
5024,-792.0
5025,998215.0
5026,999259.0
5027,999779.0
5028,998607.0
5029,998807.0
5030,999762.0
5031,999676.0
5032,999747.0
5033,-2800.0
5034,999790.0
5035,999746.0
5036,999670.0
5037,999762.0
5038,999776.0
5039,999204.0
5040,999699.0
5041,999776.0
5042,999766.0
5043,-680.0
5044,999115.0
5045,998724.0
5046,998776.0
5047,999719.0
5048,998719.0
5049,999708.0
5050,-2464.0
5051,999012.0
5052,998551.0
5053,998649.0
5054,997658.0
5055,999776.0
5056,999786.0
5057,998525.0
5058,999709.0
5059,999737.0
5060,999568.0
5061,999514.0
5062,998636.0
5063,998614.0
5064,999769.0
5065,999651.0
5066,999699.0
5067,999332.0
5068,999714.0
5069,999098.0
5070,998460.0
5071,998134.0
5072,998043.0
5073,998708.0
5074,998516.0
5075,999783.0
5076,999207.0
5077,998474.0
5078,999664.0
5079,998238.0
5080,999706.0
5081,999738.0
5082,998735.0
5083,999069.0
5084,998887.0
5085,-2776.0
5086,999755.0
5087,999116.0
5088,998558.0
5089,998691.0
5090,998991.0
5091,998525.0
5092,998691.0
5093,998649.0
5094,998621.0
5095,999655.0
5096,999751.0
5097,-2520.0
5098,998796.0
5099,998854.0
5100,999225.0
5101,999776.0
5102,999763.0
5103,999027.0
5104,998936.0
5105,999681.0
5106,998201.0
5107,998761.0
5108,-2800.0
5109,999739.0
5110,999790.0
5111,999776.0
5112,998656.0
5113,999769.0
5114,998251.0
5115,999776.0
5116,999698.0
5117,999104.0
5118,998635.0
5119,999692.0
5120,-808.0
5121,998985.0
5122,999757.0
5123,998909.0
5124,999676.0
5125,998502.0
5126,998790.0
5127,999762.0
5128,998218.0
5129,999776.0
5130,999762.0
5131,999124.0
5132,999790.0
5133,998961.0
5134,999367.0
5135,998936.0
5136,999556.0
5137,998721.0
5138,998425.0
5139,998502.0
5140,999244.0
5141,999487.0
5142,999776.0
5143,999689.0
5144,998628.0
5145,999006.0
5146,999748.0
5147,999758.0
5148,999756.0
5149,999757.0
5150,999795.0
5151,-1479.0
5152,999645.0
5153,998673.0
5154,999403.0
5155,998838.0
5156,999662.0
5157,-973.0
5158,998747.0
5159,998466.0
5160,999331.0
5161,999720.0
5162,999776.0
5163,999529.0
5164,999753.0
5165,-2934.0
5166,997987.0
5167,-2904.0
5168,999582.0
5169,999201.0
5170,999720.0
5171,998992.0
5172,999723.0
5173,998894.0
5174,999755.0
5175,999748.0
5176,999783.0
5177,998941.0
5178,999713.0
5179,998915.0
5180,998764.0
5181,-1792.0
5182,998661.0
5183,998995.0
5184,999784.0
5185,999762.0
5186,999703.0
5187,999027.0
5188,999761.0
5189,998649.0
5190,999662.0
5191,999041.0
5192,998806.0
5193,999706.0
5194,999670.0
5195,999055.0
5196,999786.0
5197,998516.0
5198,999781.0
5199,999522.0
5200,999118.0
5201,998582.0
5202,998572.0
5203,999790.0
5204,-548.0
5205,998628.0
5206,999063.0
5207,998292.0
5208,997822.0
5209,999229.0
5210,999776.0
5211,999797.0
5212,999755.0
5213,-390.0
5214,999790.0
5215,999776.0
5216,998656.0
5217,999713.0
5218,999074.0
5219,999783.0
5220,999688.0
5221,999783.0
5222,998999.0
5223,998775.0
5224,999762.0
5225,999766.0
5226,-2800.0
5227,999265.0
5228,998885.0
5229,998852.0
5230,999797.0
5231,998814.0
5232,998407.0
5233,999776.0
5234,998509.0
5235,999362.0
5236,999751.0
5237,998530.0
5238,998245.0
5239,998663.0
5240,999730.0
5241,998891.0
5242,999756.0
5243,999751.0
5244,998523.0
5245,999671.0
5246,999771.0
5247,999120.0
5248,-2638.0
5249,999777.0
5250,999352.0
5251,999694.0
5252,999080.0
5253,999767.0
5254,999783.0
5255,999734.0
5256,999543.0
5257,999730.0
5258,999765.0
5259,999146.0
5260,998742.0
5261,-2800.0
5262,999588.0
5263,999048.0
5264,-2806.0
5265,998522.0
5266,998551.0
5267,999089.0
5268,-1477.0
5269,-2896.0
5270,998220.0
5271,999722.0
5272,998572.0
5273,999530.0
5274,998453.0
5275,998183.0
5276,998647.0
5277,998523.0
5278,999423.0
5279,999697.0
5280,999769.0
5281,998532.0
5282,998927.0
5283,998410.0
5284,999727.0
5285,998776.0
5286,999716.0
5287,998787.0
5288,999103.0
5289,999748.0
5290,998596.0
5291,998754.0
5292,998404.0
5293,999259.0
5294,999090.0
5295,998593.0
5296,999069.0
5297,999713.0
